title,author,isbn,publisher,chapter_number,chapter_title,section_number,content,reference
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,15,생명에 이르는  회개,3,죄의 용서는 그리스도 안에 있는 하나님의 값없는 은혜의 행위이므 로1) 회개를 죄에 대한 속상이나 죄 용서의 원인으로 신뢰해서는 안 된다.2) 그럼에도 회개는 모든 죄인에게 반드시 필요하므로 누구도 회개하지 않고는 용서를 기대할 수 없다.3),"1) 호 14:2, 4; 롬 3:24; 엡 1:7. 2) 겔 36:31~32; 16:61~63. 3) 눅 13:3, 5; 행 17:30~31."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,15,생명에 이르는  회개,4,"정죄 받지 않아도 되는 작은 죄가 없듯이,1) 참으로 회개한 자를 정죄 할 큰 죄도 없다.2)","1) 롬 6:23; 5:12; 마 12:36. 2) 사 55:7; 롬 8:1; 사 1:16, 18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,15,생명에 이르는  회개,5,어떤 사람도 막연한 회개로 만족해서는 안 된다. 자신의 특정한 죄를 낱낱이 회개하기를 힘쓰는 것은 각 사람의 의무이다.1),"1) 시 19:13; 눅 19:8; 딤전 1:13, 15."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,15,생명에 이르는  회개,6,"각 사람은 자신의 죄에 대해 사적으로 하나님께 고백해야 하며, 이것 을 용서받기 위해 기도해야 한다.1) 이렇게 하면서 죄를 떠나면 긍휼을 얻게 될 것이다.2) 그렇듯이 자신의 형제나 그리스도의 교회를 실족하게 한 사람 은 사적으로 또는 공적으로 자신의 죄를 고백하고 슬퍼함으로써 상처받은 사람들에게 자신의 회개를 기꺼이 밝혀야만 한다.3) 이런 일이 있을 때 상처 받은 이들은 회개하는 사람과 화해하고 사랑 안에서 용납해야 한다.4)","1) 시 51:4~5, 7, 9, 14; 32:5~6. 2) 잠 28:13; 요일 1:9. 3) 약 5:16; 눅 17:3~4; 수 7:19; 시 51:1~19. 4) 고후 2:8."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,1,선행은 오직 하나님께서 그분 자신의 거룩한 말씀에서 명하신 것이 다.1) 맹목적인 열심에서 또는 어떤 선한 의도를 핑계로 사람들이 성경의 근 거 없이 고안해 낸 것들은 선행이 아니다.2),1) 미 6:8; 롬 12:2; 히 13:21. 2) 마 15:9; 사 29:13; 벧전 1:18; 롬 10:2; 요 16:2; 삼상 15:21~23.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,2,"하나님의 계명에 순종하여 행하는 이러한 선행은 참되고 살아있는 믿음의 열매이며 증거이다.1) 신자는 선행으로 감사를 표현하고,2) 확신을 강 화하며,3) 형제들의 덕을 세우고,4) 복음의 고백을 아름답게 하며,5) 대적자들 의 입을 막고,6) 하나님을 영화롭게 한다.7) 신자는 거룩함에 이르는 열매를 맺으며 그 마지막인 영생을 얻도록8) 그리스도 예수 안에서 선한 일을 위하 여 지으심을 받은 하나님의 작품이다.9)","1) 약 2:18, 22. 2) 시 116:12~13; 벧전 2:9. 3) 요일 2:3, 5; 벧후 1:5~10. 4) 고후 9:2; 마 5:16. 5) 딛 2:5, 9~12; 딤전 6:1. 6) 벧전 2:15. 7) 벧전 2:12; 빌 1:11; 요 15:8. 8) 롬 6:22. 9) 엡 2:10."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,3,"선행을 행하는 자들의 능력은 결코 자신에게서가 아니라 전적으로 그리스도의 성령에게서 오는 것이다.1) 그리고 이들이 선행을 할 수 있기 위 해서는, 이미 받은 은혜에 더하여 그분의 기쁘신 뜻을 따르기를 원하고 행하 도록 이들 안에서 일하시는 성령 하나님의 실제적인 감화가 요구된다.2) 그 렇다고 해서 성령 하나님의 특별한 역사가 없다면 아무런 의무를 행하지 않 아도 되는 양 나태에 빠져서는 안 된다. 도리어 부지런하여 자신 안에 있는 하나님의 은혜를 불 일 듯하게 해야 한다.3)","1) 요 15:4, 6; 겔 36:26~27. 2) 빌 2:13; 4:13 고후 3:5. 3) 빌 2:12; 히 6:11~12; 벧후 1:3, 5, 10~11; 사 64:7; 딤후 1:6; 행 26:6~7; 유 20~21절."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,4,순종에 있어서 이 생애에서 도달할 수 있는 가장 높은 수준에 이른 사 람일지라도 마땅히 행해야 하는 의무에 한참 미치지 못한다. 하물며 잉여공 로를 쌓거나 하나님께서 요구하시는 것보다 결코 더 많이 행할 수는 없다.1),1) 눅 17:10; 느 13:22; 욥 9:2~3; 갈 5:17.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,5,"우리는 최선의 선행으로도 죄의 용서나 영원한 생명을 하나님의 손 에서 공로로 얻을 수 없다. 왜냐하면 선행은 다가올 영광과 족히 비교할 수 없으며, 우리와 하나님 사이에는 무한한 간격이 있기 때문이다. 우리의 선 행으로는 하나님을 유익하게 할 수 없으며 이전 죄들의 값을 속상(贖償, satisfaction)할 수도 없다.1) 우리가 할 수 있는 모든 것을 행했을 때라도 단지 우리가 해야 할 것을 행한 것뿐이며, 무익한 종일 따름이다.2) 왜냐하면 선행은 선한 것인 만큼 성령 하나님에게서 나온 것이기 때문이며,3) 또한 우리가 행한 것인 만큼 오염되고, 많은 연약함 및 불완전함과 혼합되어 있어서 하나님의 심판의 엄정함을 견딜 수 없기 때문이다.4)","1) 롬 3:20; 4:2, 4, 6; 엡 2:8~9; 딛 3:5~7; 롬 8:18; 시 16:2; 욥 22:2~3; 35:7~8. 2) 눅 17:10. 3) 갈 5:22~23. 4) 사 64:6; 갈 5:17; 롬 7:15, 18; 시 143:2; 130:3."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,6,"그럼에도 신자들 자신이 그리스도로 말미암아 기쁘게 받아들여졌으므로 이들의 선행도 그리스도 안에서 기쁘게 받아들여지지만,1) 이 생애에서 하나님 보시기에 비난받거나 책망받을 것이 전혀 없기 때문은 아니다.2) 비록 이것들이 많은 연약함과 불완전함을 수반할지라도, 하나님께서 이것들을 그분 자신의 아들 안에서 바라보시기 때문에 신실한 선행을 기꺼이 받으시고 상 주시기를 기뻐하신다.3)","1) 엡 1:6; 벧전 2:5; 출 28:38; 창 4:4; 히 11:4. 2) 욥 9:20; 시 143:2. 3) 히 13:20~21; 고후 8:12; 히 6:10; 마 25:21, 23."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,16,선행,7,"중생하지 않은 사람들이 행한 일들은 그 내용이 하나님께서 명령하신 것일 수 있고, 이들 자신뿐만 아니라 다른 사람들에게도 상당히 유익할 수 있다.1) 그럴지라도 이 일들은 믿음으로 정결해진 마음에서 나온 것이 아닐뿐더러,2) 하나님의 말씀에 따라 올바른 방식으로 행해진 것도 아니며,3) 또한 하나님의 영광이라는 올바른 목적을 위한 것이 아니다.4) 그러므로 이것들은 죄 된 것이며 하나님을 기쁘시게 하지 못하고, 또한 사람을 하나님에게서 은혜 받기에 합당한 자로 만들지 못한다.5) 그럼에도 중생하지 않은 사람들이 이러한 일들을 무시하는 것은 더욱 죄 된 것이고 하나님을 더욱 노엽게 하는 것이다.6)","1) 왕하 10:30~31; 왕상 21:27, 29; 빌 1:15~16, 18. 2) 창 4:5; 히 11:4, 6. 3) 고전 13:3; 사 1:12. 4) 마 6:2, 5, 16. 5) 학 2:14; 딛 1:15; 암 5:21~22; 호 1:4; 롬 9:16; 딛 3:5. 6) 시 14:4; 36:3; 욥 21:14~15; 마 25:41~43, 45; 23:23."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,17,"성도의 견인(堅忍, Perseverance)",1,"하나님께서 그분 자신이 사랑하시는 자 안에서 기쁘게 받으시고 자 신의 성령으로 효과 있게 부르시고 거룩하게 하신 사람들은 은혜의 상태에 서 완전히 또는 최종적으로 떨어져 나갈 수 없다. 오히려 은혜의 상태 안에 서 마지막까지 확실히 견뎌낼 것이며, 영원히 구원받을 것이다.1)","1) 빌 1:6; 벧후 1:10; 요 10:28~29; 요일 3:9; 벧전 1:5, 9."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,17,"성도의 견인(堅忍, Perseverance)",2,"이 성도의 견인은 성도 자신의 자유의지에 달린 것이 아니다. 이것은 하나님 아버지께서 값없이 주시는 변함없는 사랑에서 흘러나오는 선택 작정 의 불변성에,1) 예수 그리스도의 공로와 간구의 유효성에,2) 또한 이들 안에 성령 하나님과 하나님의 씨가 내주하심에,3) 그리고 은혜언약의 본질에 달린 것이다.4) 견인의 확실성과 무오성은 이 모든 것에서 발생한다.5)","1) 딤후 2:18~19; 렘 31:3. 2) 히 10:10, 14; 13:20~21; 9:12~15; 롬 8:33~39; 요 17:11, 24; 눅 22:32; 히 7:25. 3) 요 14:16~17; 요일 2:27; 3:9. 4) 렘 32:40. 5) 요 10:28; 살후 3:3; 요일 2:19."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,17,"성도의 견인(堅忍, Perseverance)",3,"그럼에도 성도는 사탄과 세상의 유혹으로 말미암아, 이들 안에 남아있는 부패의 득세로 인해, 또한 자신들을 보존하는 방편들을 등한시함으로써 중대한 죄에 빠질 수 있으며,1) 얼마 동안 그 죄에 계속 머물 수 있다.2) 그리하여 이들은 하나님을 노여워하시게 하며,3) 성령 하나님을 근심하시게 하고,4) 어느 정도의 은혜와 위로를 빼앗기게 되며,5) 마음이 완고해지고,6) 양심이 상처를 입게 된다.7) 또한 다른 사람들에게 상처를 주고 걸려 넘어지게 하며,8) 현세에서 받는 심판을 자초한다.9)","1) 마 26:70, 72, 74. 2) 시 51편 표제, 51:14. 3) 사 64:5, 7, 9; 삼하 11:27. 4) 엡 4:30. 5) 시 51:8, 10, 12; 계 2:4; 아 5:2~4, 6. 6) 사 63:17; 막 6:52; 16:14. 7) 시 32:3~4; 51:8. 8) 삼하 12:14. 9) 시 89:31~32; 고전 11:32."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,18,은혜와 구원의 확신,1,"위선자들과 중생하지 못한 사람들이 하나님의 호의와 구원의 상태에 있다는 거짓된 소망과 육적인 억측으로 자신을 헛되게 속일 수 있다.1) 이들 의 이 소망은 소멸할 것이다.2) 그러나 주 예수님을 참되게 믿고 진심으로 사 랑하여 주님 앞에서 지극히 선한 양심으로 살고자 노력하는 사람들은 이 생 애에서 자신들이 은혜의 상태에 있음을 확실하게 확신할 수 있고,3) 하나님 의 영광을 소망하는 가운데 기뻐할 수 있다. 이 소망은 이들을 결코 부끄럽 게 하지 않을 것이다.4)","1) 욥 8:13~14; 미 3:11; 신 29:19; 요 8:41. 2) 마 7:22~23. 3) 요일 2:3; 3:14, 18~19, 21, 24; 5:13. 4) 롬 5:2, 5."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,18,은혜와 구원의 확신,2,"이 확실성은 거짓된 소망에 근거를 둔 한낱 억측과 개연성에 따른 신 념이 아니라,1) 믿음에 속한 틀림없는 확신이다. 이 확신은 구원의 약속들에 대한 하나님의 진리,2) 이 약속들로 말미암은 은혜의 내적 증거,3) 그리고 우 리가 하나님의 자녀라는 것을 우리의 영과 더불어 증거하시는 양자의 영, 곧 성령 하나님의 증언에4) 근거한다. 이 성령 하나님께서 우리의 기업에 대한 보증이시며, 그로 인하여 우리는 인침을 받아 구속의 날까지 이른다.5)","1) 히 6:11, 19. 2) 히 6:17~18. 3) 벧후 1:4~5, 10~11; 요일 2:3; 3:14; 고후 1:12. 4) 롬 8:15~16. 5) 엡 1:13~14; 4:30; 고후 1:21~22."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,18,은혜와 구원의 확신,3,"이 틀림없는 확신은 믿음의 본질에 속한 것이 아니므로 참된 신자일지라도 확신에 참여하기까지 오랫동안 기다리기도 하고, 또한 많은 어려움과 싸우기도 한다.1) 그러나 그는 하나님께서 자신에게 값없이 주시는 것들을 성령 하나님에 의해 알 수 있게 되므로 특별한 계시 없이 보통의 방편들을 바르게 사용함으로써 확신에 이를 수 있다.2) 그러므로 더욱 힘써 자신의 부르심과 택하심을 굳게 하는 것이 모든 신자의 의무이다.3) 이렇게 함으로 그의 마음은 성령 하나님으로 인한 평강과 기쁨 안에서, 하나님 아버지께 드리는 사랑과 감사 안에서, 그리고 힘 있고 쾌활하게 순종의 의무를 행하는 가운데 넓어진다.4) 이것들은 이러한 확신의 고유한 열매이다. 그러므로 이 확신 때문에 신자가 나태함에 빠지는 일은 있을 수 없다.5) 130:4; 요일 1:6~7.","1) 요일 5:13; 사 50:10; 막 9:24; 시 88:1~18; 77:1~11. 2) 고전 2:12; 요일 4:13; 히 6:11~12; 엡 3:17~19. 3) 벧후 1:10. 4) 롬 5:1~2, 5; 14:17; 15:13; 엡 1:3~4; 시 4:6~7; 119:32. 5) 요일 2:1~2; 롬 6:1~2; 딛 2:11~12, 14; 고후 7:1; 롬 8:1, 12; 요일 3:2~3; 시"
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,18,은혜와 구원의 확신,4,"참된 신자일지라도 구원의 확신이 여러 면으로 흔들리고, 줄어들며, 한때 중단될 수도 있다. 이는 확신의 보존을 등한시함으로, 양심에 상처를 입히며 성령 하나님을 근심하시게 하는 특별한 죄에 빠짐으로, 갑작스럽거나 강렬한 시험을 당함으로, 하나님께서 그분 자신의 얼굴빛을 거두셔서 하나님을 두려워하는 자라도 빛도 없이 어둠 속을 걷는 고통을 겪게 하심으로 나타난다.1) 그럼에도 하나님의 씨와 믿음의 생명, 그리스도와 형제들에 대 한 사랑, 마음의 진실함과 양심의 의무감 등이 완전히 없어지지는 않는다. 이것들로부터 성령 하나님의 역사로 인하여 이 확신이 적절한 때에 다시 살 아날 수 있으며,2) 그리고 이것들에 의해 참된 신자는 그동안에도 완전한 절 망에 빠지지 않도록 도움을 받는다.3)","1) 아 5:2~3, 6; 시 51:8, 12, 14; 엡 4:30~31; 시 77:1~10; 마 26:69~72; 시 31:22; 88:1~18; 사 50:10. 2) 요일 3:9; 눅 22:32; 욥 13:15; 시 73:15; 51:8, 12; 사 50:10. 3) 미 7:7~9; 렘 32:40; 사 54:7~10; 시 22:1; 88:1~18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,1,"하나님께서 아담에게 행위언약으로 율법을 주셨다. 이것으로 하나님 께서 아담과 그의 모든 후손에게 인격적으로, 완전히, 정확하게, 그리고 영 속적으로 순종해야 할 의무를 부과하셨다. 그리고 율법을 성취하는 경우에 는 생명을 주기로 약속하셨으며, 깨뜨리는 경우에는 죽음을 당할 것이라고 경고하셨다. 그리고 하나님께서 그에게 이것을 지킬 수 있는 능력과 힘을 부 여하셨다.1)","1) 창 1:26~27; 2:17; 롬 2:14~15; 10:5; 5:12, 19; 갈 3:10, 12; 전 7:29; 욥 28:28."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,2,"이 율법은 아담의 타락 이후에도 여전히 의의 완전한 규칙이었다. 의 의 완전한 규칙인 이 율법은 시내산에서 십계명으로 하나님에 의해 전달되 었고, 두 돌판에 기록되었다.1) 첫 네 계명은 하나님을 향한 우리의 의무를, 나머지 여섯 계명은 사람을 향한 우리의 의무를 담고 있다.2)","1) 약 1:25; 2:8, 10~12; 롬 13:8~9; 신 5:32; 10:4; 출 34:1. 2) 마 22:37~40."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,3,"흔히 도덕법이라 일컫는 이 율법에 더하여, 하나님께서 성년에 이르 지 못한 교회인 이스라엘 백성에게 의식법을 주시기를 기뻐하셨다. 의식법은 몇 가지 상징적인 규례를 담고 있다. 한 부분은 예배에 관한 것으로 그리스도와 그분의 은혜, 사역, 고난과 은택들을 예표하고,1) 다른 한 부분은 도덕적 의무에 대한 다양한 교훈을 제시한다.2) 지금 신약 아래에서는 이러한 의식법이 모두 폐기되었다.3)","1) 히 9장; 10:1; 갈 4:1~3; 골 2:17. 2) 고전 5:7; 고후 6:17; 유 1:23. 3) 골 2:14, 16~17; 단 9:27; 엡 2:15~16."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,4,하나님께서 정치적 집단이기도 한 이스라엘에 또한 여러 가지 사법적 율법을 주셨다. 이 율법은 이들의 국가와 함께 소멸되었다. 지금 이 율법은 일반적인 공정성을 요구하는 것 외에 다른 의무를 더 이상 부과하지 않는다.1),"1) 출 21장; 22:1~29; 창 49:10; 벧전 2:13~14; 마 5:17, 38~39; 고전 9:8~10."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,5,"도덕법은 다른 사람들뿐만 아니라 의롭다 함을 받은 사람들까지 모두에게 복종할 의무를 영원히 부과한다.1) 이것은 도덕법에 담겨 있는 내용에 관해서뿐만 아니라, 도덕법을 주신 창조주 하나님의 권위라는 측면에서 그러하다.2) 그리스도께서도 복음 안에서 이러한 의무를 어떤 식으로든지 폐하지 않으시며 오히려 더욱 강화하신다.3)","1) 롬 13:8~10; 엡 6:2; 요일 2:3~4, 7~8. 2) 약 2:10~11. 3) 마 5:17~19; 약 2:8; 롬 3:31."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,6,"참된 신자는 행위언약으로서의 율법 아래 있지 않으므로 율법에 의하여 의롭게 되거나 정죄를 받지 않는다.1) 그럼에도 율법은 다른 이들뿐만 아니라 신자에게도 크게 유익하다. 율법은 하나님의 뜻과 신자의 의무를 알려주는 삶의 규칙으로서, 이것에 따라 살아가도록 신자를 지도하고 의무를 부과한다.2) 또한 이들의 본성과 마음과 삶이 죄악으로 오염된 것을 드러낸다. 3) 그리하여 신자는 율법으로 자신을 살펴봄으로써 더욱 죄를 인정하고, 죄로 인해 수치를 느끼며, 죄를 증오하기에 이른다.4) 이와 더불어 그리스도의 필요성과 그리스도의 순종의 완전성을 더욱더 분명하게 보기에 이른다.5) 이같이 죄를 금한다는 점에서6) 율법은 중생자들이 자신의 부패를 억제하는 데 유익하다. 비록 중생자들은 율법이 경고하는 저주에서 해방되었을지라도, 율법의 경고는 이들이 죄로 인해 받아 마땅한 것이 무엇인지 그리고 죄 때문에 어떠한 고통을 이 세상에서 받게 될 수 있을지를 보여주는 데 도움을 준다.7) 마찬가지로 율법의 약속은 하나님께서 순종을 인정하신다는 것을 보여주며, 율법을 행함으로 인하여 어떠한 복을 기대할 수 있는지를 보여준다.8) 비록 행위언약 아래서 마땅히 주어지는 것처럼 율법에 따라 주어지는 것은 아닐지라도9) 이러한 일들을 기대할 수 있다. 율법이 선을 격려하고 악을 제지하기 때문에 사람이 선을 행하고 악을 억제한다고 해서, 그가 은혜가 아니라 율법 아래 있다는 것을 보여주는 증거는 아니다.10)","1) 롬 6:14; 갈 2:16; 3:13; 4:4~5; 행 13:39; 롬 8:1. 2) 롬 7:12, 22, 25; 시 119:4~6; 고전 7:19; 갈 5:14, 16, 18~23. 3) 롬 7:7; 3:20. 4) 약 1:23~25; 롬 7:9, 14, 24. 5) 갈 3:24; 롬 7:24~25; 8:3~4. 6) 약 2:11; 시 119:101, 104, 128. 7) 스 9:13~14; 시 89:30~34. 8) 레 26:1~13; 고후 6:16; 엡 6:2~3; 시 37:11; 마 5:5; 시 19:11. 9) 갈 2:16; 눅 17:10. 10) 롬 6:12, 14; 벧전 3:8~12; 시 34:12~16; 히 12:28~29."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,19,하나님의 율법,7,앞서 말한 율법의 용도는 복음의 은혜와 충돌하지 않으며 오히려 감미롭게 어울린다.1) 곧 그리스도의 성령께서 사람의 의지를 다스려 율법에 계시된 하나님의 뜻이 행하라고 요구하는 것을 자유로이 그리고 유쾌하게 행할 수 있게 하신다.2),1) 갈 3:21. 2) 겔 36:27; 히 8:10; 렘 31:33.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,20,그리스도인의 자유와 양심의 자유,1,"그리스도께서 복음 아래 있는 신자를 위하여 값 주고 사신 자유는 죄 책, 하나님의 정죄하는 노하심, 그리고 도덕법의 저주로부터 자유이다.1) 또 한 이 자유는 신자가 이 악한 현세대, 사탄에게 종노릇함, 그리고 죄의 지배 에서 해방됨이며,2) 고통의 악, 사망의 쏘는 것, 무덤의 승리, 그리고 영원한 정죄에서 해방됨이다.3) 또한 이 자유는 하나님께 자유로이 나아감에,4) 노예 적인 두려움이 아니라 어린아이와 같은 사랑과 기꺼이 원하는 마음에서 하 나님께 순종을 드림에 있다.5) 이 모든 것은 또한 율법 아래 있는 신자들에게 도 공통된 것이었다.6) 그러나 신약 아래 있는 그리스도인의 자유는 유대교 회를 종속시켰던 의식법의 멍에에서 자유롭다는 점에서,7) 그리고 율법 아래 신자들이 통상적으로 참여한 것보다 은혜의 보좌에 더 담대히 나갈 수 있고 8) 하나님의 값없이 주시는 영과 더 충만히 교통한다는 점에서 더욱 확장된 다.9)","1) 딛 2:14; 살전 1:10; 갈 3:13. 2) 갈 1:4; 골 1:13; 행 26:18; 롬 6:14. 3) 롬 8:28; 시 119:71; 고전 15:54~57; 롬 8:1. 4) 롬 5:1~2. 5) 롬 8:14~15; 요일 4:18. 6) 갈 3:9, 14. 7) 갈 4:1~3, 6~7; 5:1; 행 15:10~11. 8) 히 4:14, 16; 10:19~22. 9) 요 7:38~39; 고후 3:13, 17~18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,20,그리스도인의 자유와 양심의 자유,2,"오직 하나님만이 양심의 주님이시다.1) 하나님은 어떤 일에서든 자신의 말씀에 어긋나는 사람의 교훈과 계명에서, 또한 믿음이나 예배의 문제에 있어 말씀 외에 덧붙여진 사람의 교훈과 계명에서 양심을 자유롭게 하셨다.2) 그러므로 양심 때문에 이러한 교훈을 믿거나 이러한 계명에 순종하는 것은 양심의 참된 자유를 저버리는 것이다.3) 그리고 무지한 믿음과 절대적이며 맹목적인 순종을 요구하는 것은 양심의 자유를, 또한 이성의 자유를 파괴하는 것이다.4)","1) 약 4:12; 롬 14:4. 2) 행 4:19; 5:29; 고전 7:23; 마 23:8~10; 고후 1:24; 마 15:9. 3) 골 2:20, 22~23; 갈 1:10; 2:4~5; 시 5:1. 4) 롬 10:17; 14:23; 사 8:20; 행 17:11; 요 4:22; 호 5:11; 계 13:12, 16~17; 렘 8:9."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,20,그리스도인의 자유와 양심의 자유,3,그리스도인의 자유를 구실로 죄의 습관에 빠지거나 욕정에 탐닉하는 사람은 그리스도인의 자유의 목적을 파괴한다. 그리스도인의 자유의 목적은 우리가 원수의 손에서 건지심을 받고 종신토록 주의 앞에서 성결과 의로 두려움이 없이 주님을 섬기게 하는 것이다.1),1) 갈 5:13; 벧전 2:16; 벧후 2:19; 요 8:34; 눅 1:74~75.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,20,그리스도인의 자유와 양심의 자유,4,"하나님께서 세우신 권세와 그리스도께서 값 주고 사신 자유가 서로를 파괴하는 것은 하나님의 의도가 아니다. 도리어 상호 간에 서로를 지지하고 보존하는 것이 하나님의 의도이다. 이렇기 때문에 시민정부의 권세이든 교회의 권세이든, 그리스도인의 자유를 구실로 합법적인 권세나 권세의 합법적인 행사를 반대하는 사람은 하나님의 규례에 저항하는 것이다.1) 이들은 믿음이나 예배나 삶의 태도에 관해 본성의 빛이나 알려진 기독교 원리에 어긋나거나 경건의 능력에 어긋나는 견해를 공표하는 일로 인하여, 또는 이러한 행위를 옹호하는 일로 인하여, 또는 자체의 성질로 보든지 이것들을 공표하거나 옹호하는 방식으로 보든지 그리스도께서 교회에 세우신 외적인 평화와 질서를 파괴하는 이런 잘못된 견해와 행위로 인하여, 교회의 징계에 의해2) 그리고 국가 통치자의 권세에 의해3) 소명하도록 합법적으로 소환되고 소송당할 수 있다.","1) 마 12:25; 벧전 2:13~14, 16; 롬 13:1~7; 히 13:17. 2) 롬 1:32; 고전 5:1, 5, 11, 13; 요이 1:10~11; 살후 3:14; 딤전 6:3~5; 딛 1:10~11, 13; 3:10; 마 18:15~17; 딤전 1:19~20; 계 2:2, 14~15, 20; 3:9. 3) 신 13:6~11; 롬 13:3~4; 요이 1:10~11; 스 7:23, 25~28; 계 17:12, 16~17; 느 13:15, 17, 21~22, 25, 30; 왕하 23:5~6, 9, 20~21; 대하 34:33; 15:12~13, 16; 단 3:29; 딤전 2:2; 사 49:23; 슥 13:2~3."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,1,"본성의 빛은 만물에 대한 지배권과 주권을 가지신 하나님이 계신다 는 것을 보여준다. 또한 하나님께서는 선하시며, 만물에게 선을 행하신다. 사람은 온 마음과 영혼과 힘을 다해 하나님을 경외하고, 사랑하며, 찬송하 고, 이름을 부르고, 의지하며, 섬겨야 한다는 것을 보여준다.1) 하지만 참되신 하나님을 예배하기에 합당한 방식은 하나님께서 친히 제정하셨으며 자신의 계시된 뜻으로 제한하셨다. 그러므로 사람의 상상이나 고안이나 사탄의 제 안에 따라, 눈에 보이는 표상이나 성경에 규정되지 않은 어떤 방식으로도 하 나님을 예배해서는 안 된다.2)",1) 롬 1:20; 행 17:24; 시 119:68; 렘 10:7; 시 31:23; 18:3; 롬 10:12; 시 62:8; 수 24:14; 막 12:33. 2) 신 12:32; 마 15:9; 행 17:25; 마 4:9~10; 신 4:15~19; 출 20:4~6; 골 2:23.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,2,"경건한 예배는 성부, 성자, 성령 하나님께 드려야 한다.1) 천사나 성인 (聖人)이나 어떤 다른 피조물에게 드려서는 안 되며 오직 하나님께만 드려야 한다.2) 타락한 이후에는 중보자 없이 드려서는 안 되며, 그리스도 한 분 이 외에 다른 중보자를 통해 드려서도 안 된다.3)",1) 마 4:10; 요 5:23; 고후 13:13. 2) 골 2:18; 계 19:10; 롬 1:25. 3) 요 14:6; 딤전 2:5; 엡 2:18; 골 3:17.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,3,"감사함으로 드리는 기도는 경건한 예배의 으뜸가는 요소이므로1) 하 나님께서 모든 사람에게 요구하신다.2) 기도가 열납되려면, 기도는 성자의 이름으로,3) 그분의 성령의 도움으로,4) 하나님의 뜻을 따라서5) 이해력, 경외 심, 겸비함, 열정, 믿음, 사랑 그리고 인내로 해야 하고,6) 만일 소리를 내어 기도한다면 알 수 있는 언어로 해야 한다.7)","1) 빌 4:6. 2) 시 65:2. 3) 요 14:13~14; 벧전 2:5. 4) 롬 8:26. 5) 요일 5:14. 6) 시 47:7; 전 5:1~2; 히 12:28; 창 18:27; 약 5:16; 1:6~7; 막 11:24; 마 6:12, 14~15; 골 4:2; 엡 6:18. 7) 고전 14:14."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,4,"기도는 합법적인 일을 위하여, 그리고 현재 살아있거나 이후에 살게 될 모든 사람을 위하여 해야 한다.1) 그러나 죽은 사람을 위해서나2) 죽음에 이르는 죄를 범한 것으로 알려진 사람을 위하여3) 해서는 안 된다.",1) 딤전 2:1~2; 요 17:20; 삼하 7:29; 룻 4:12. 2) 삼하 12:21~23; 눅 16:25~26; 계 14:13. 3) 요일 5:16.
